sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean,symbol
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,2,1226,972,0.7928221859706363,-3.686240843944718e-05,-0.0092893269267406,-0.928932692674069,0.0176236368437412,1.7623636843741248,-0.5270947766969929,0.3711256117455138,-0.0722314928497471,-3.686240843944718e-05,-0.3686240843944718,-1.1626089910328326,0.2452146184551109,GC.v.0
oos,timing_rROD,paper_statistical,r_LH,2,1226,1226,1.0,-7.426222126540521e-05,-0.0187140797588821,-1.8714079758882112,0.0195727613673681,1.9572761367368103,-0.9561287448219956,0.4584013050570962,-0.110014684743942,-7.426222126540521e-05,-0.7426222126540521,-2.108925992932023,0.0351535059579921,GC.v.0
oos,always_long,paper_statistical,r_LH,2,1226,1226,1.0,-9.86005505470852e-05,-0.0248473387378654,-2.484733873786547,0.01953587538774,1.953587538774003,-1.2718825363443254,0.4608482871125611,-0.1404714529690424,-9.86005505470852e-05,-0.986005505470852,-2.8053817599137525,0.0051051931848224,GC.v.0
oos,timing_rONFH,paper_statistical,r_LH,3,1226,1226,1.0,-8.823795160750519e-05,-0.0222359638050913,-2.2235963805091306,0.0195672831237462,1.9567283123746295,-1.136384835056962,0.4543230016313214,-0.1204005324415248,-8.823795160750519e-05,-0.8823795160750518,-2.5065154976295245,0.0123215146023965,GC.v.0
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,3,1226,972,0.7928221859706363,-7.370414942500527e-05,-0.0185734456551013,-1.8573445655101328,0.0176413298786749,1.7641329878674954,-1.052837047027454,0.3539967373572594,-0.1040024543793169,-7.370414942500527e-05,-0.7370414942500527,-2.3222347689289067,0.0203835501522433,GC.v.0
oos,timing_rROD,paper_statistical,r_LH,3,1226,1226,1.0,-0.0001209706171664,-0.0304845955259527,-3.0484595525952742,0.0195828761932209,1.9582876193220995,-1.556696535542904,0.4347471451876019,-0.1580114934083116,-0.0001209706171664,-1.2097061716647914,-3.433593859292302,0.000615531019195,GC.v.0
oos,always_long,paper_statistical,r_LH,3,1226,1226,1.0,-0.0001453089464481,-0.0366178545049361,-3.6617854504936105,0.0195264518321562,1.9526451832156224,-1.87529484719972,0.4298531810766721,-0.1753115070602943,-0.0001453089464481,-1.4530894644815917,-4.1363237629753105,3.769872122605378e-05,GC.v.0
oos,timing_rONFH,executable_next_open,r_LH_executable,0,1226,1226,1.0,5.1497152455559995e-05,0.0129772824188011,1.297728241880112,0.0195197774532939,1.9519777453293907,0.664827375714329,0.5097879282218597,-0.0381293966200245,5.1497152455559995e-05,0.5149715245555999,1.4664047504583282,0.1427947011273407,GC.v.0
oos,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,1226,972,0.7928221859706363,3.714746382193421e-05,0.0093611608831274,0.9361160883127418,0.0176023409689404,1.7602340968940433,0.5318134047991294,0.4021207177814029,-0.0367855574235941,3.714746382193421e-05,0.371474638219342,1.1730168336057782,0.2410170925282693,GC.v.0
oos,timing_rROD,executable_next_open,r_LH_executable,0,1226,1226,1.0,2.0290557283079052e-05,0.0051132204353359,0.5113220435335921,0.0195342446917351,1.9534244691735196,0.261756751593231,0.497553017944535,-0.0415259324167809,2.0290557283079052e-05,0.2029055728307905,0.5773549014711272,0.5638058255202467,GC.v.0
oos,always_long,executable_next_open,r_LH_executable,0,1226,1226,1.0,-7.75767670192997e-06,-0.0019549345288863,-0.1954934528886352,0.0195365138223898,1.953651382238983,-0.1000656794072389,0.4918433931484502,-0.074949515235422,-7.75767670192997e-06,-0.0775767670192997,-0.2207141176804772,0.8253518178377317,GC.v.0
oos,timing_rONFH,executable_next_open,r_LH_executable,1,1226,1226,1.0,4.788853013164459e-06,0.0012067909593174,0.1206790959317443,0.0195267753270743,1.9526775327074368,0.0618018561233813,0.49836867862969,-0.0588347821729779,4.788853013164459e-06,0.0478885301316445,0.136315889984365,0.8915939606057806,GC.v.0
oos,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,1,1226,972,0.7928221859706363,3.057753152373173e-07,7.705537943980396e-05,0.0077055379439803,0.0176073026211187,1.7607302621118766,0.0043763307246949,0.3939641109298532,-0.0532611048432141,3.057753152373173e-07,0.0030577531523731,0.009652839817816,0.99229983946526,GC.v.0
oos,timing_rROD,executable_next_open,r_LH_executable,1,1226,1226,1.0,-2.641774215931649e-05,-0.0066572710241477,-0.6657271024147755,0.0195416196036014,1.9541619603601477,-0.3406714059115568,0.4869494290375203,-0.0671317803857562,-2.641774215931649e-05,-0.2641774215931649,-0.7514163619349546,0.4525464489770208,GC.v.0
oos,always_long,executable_next_open,r_LH_executable,1,1226,1226,1.0,-5.446597614432552e-05,-0.01372542598837,-1.372542598837003,0.0195239606054095,1.952396060540955,-0.7030041837191116,0.4804241435562806,-0.1069743951870657,-5.446597614432552e-05,-0.5446597614432552,-1.550611049206778,0.1212532195301376,GC.v.0
oos,timing_rONFH,executable_next_open,r_LH_executable,2,1226,1226,1.0,-4.191944642923108e-05,-0.0105637005001662,-1.056370050016623,0.0195351829511534,1.953518295115348,-0.5407525758310078,0.4755301794453507,-0.0811045672481497,-4.191944642923108e-05,-0.4191944642923108,-1.192733896027014,0.2332045783454741,GC.v.0
oos,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,2,1226,972,0.7928221859706363,-3.6535913191459545e-05,-0.0092070501242478,-0.9207050124247806,0.0176186049612146,1.7618604961214677,-0.5225754334418681,0.3743882544861338,-0.0720741084204537,-3.6535913191459545e-05,-0.3653591319145954,-1.152640709550521,0.2492827592563458,GC.v.0
oos,timing_rROD,executable_next_open,r_LH_executable,2,1226,1226,1.0,-7.312604160171203e-05,-0.0184277624836314,-1.8427762483631431,0.0195504028909947,1.9550402890994765,-0.942577121626458,0.4641109298531811,-0.1088367792027404,-7.312604160171203e-05,-0.7312604160171203,-2.079035279408072,0.0378217705005254,GC.v.0
oos,always_long,executable_next_open,r_LH_executable,2,1226,1226,1.0,-0.0001011742755867,-0.0254959174478537,-2.549591744785371,0.0195128131883595,1.9512813188359517,-1.3066243806948068,0.4575856443719412,-0.1431889371168961,-0.0001011742755867,-1.0117427558672107,-2.8820115851228763,0.0040203911041689,GC.v.0
oos,timing_rONFH,executable_next_open,r_LH_executable,3,1226,1226,1.0,-8.862774587162663e-05,-0.0223341919596499,-2.233419195964991,0.0195449985062448,1.9544998506244848,-1.142706250528179,0.4551386623164764,-0.120771824807067,-8.862774587162663e-05,-0.8862774587162663,-2.5204585962672033,0.0118464151445343,GC.v.0
oos,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,3,1226,972,0.7928221859706363,-7.337760169815643e-05,-0.0184911556279354,-1.849115562793542,0.0176362357987719,1.7636235798771993,-1.048475187047735,0.3564437194127243,-0.1039518358985932,-7.337760169815643e-05,-0.7337760169815642,-2.3126138471246236,0.0209089558238984,GC.v.0
oos,timing_rROD,executable_next_open,r_LH_executable,3,1226,1226,1.0,-0.0001198343410441,-0.0301982539431151,-3.019825394311511,0.0195605926567077,1.9560592656707767,-1.5438312362565074,0.4396411092985318,-0.1568162598260308,-0.0001198343410441,-1.198343410441076,-3.4052169652611712,0.0006825178047431,GC.v.0
oos,always_long,executable_next_open,r_LH_executable,3,1226,1226,1.0,-0.0001478825750291,-0.0372664089073373,-3.7266408907337394,0.0195030739817888,1.9503073981788828,-1.910796674520911,0.433931484502447,-0.1779861566743642,-0.0001478825750291,-1.4788257502911664,-4.214629876916256,2.685533499180437e-05,GC.v.0
replication,timing_rONFH,paper_statistical,r_LH,0,2345,2345,1.0,0.0003059507717514,0.0770995944813725,7.709959448137253,0.1254451005946174,12.544510059461746,0.6146082558498955,0.5053304904051172,-0.2887212887775117,0.0003059507717514,3.059507717514783,1.8748630189460584,0.0609358227787657,CL.v.0
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,2345,1800,0.767590618336887,0.0002697411594074,0.0679747721706808,6.797477217068085,0.1147407846861508,11.474078468615083,0.5924203181685699,0.385501066098081,-0.2496676412211343,0.0002697411594074,2.697411594074637,1.807178695754088,0.0708625874917439,CL.v.0
replication,timing_rROD,paper_statistical,r_LH,0,2345,2345,1.0,0.0002437445308106,0.0614236217642712,6.142362176427127,0.1254794562785381,12.547945627853812,0.4895113796789467,0.4963752665245202,-0.2526977567538103,0.0002437445308106,2.437445308106003,1.493254889399768,0.1355050646369371,CL.v.0
replication,always_long,paper_statistical,r_LH,0,2345,2345,1.0,0.0003206699649603,0.08080883117002,8.080883117002,0.1254358321492635,12.543583214926352,0.6442244595137758,0.5304904051172707,-0.2668504972711186,0.0003206699649603,3.206699649603968,1.9652072739775832,0.0495081734102937,CL.v.0
replication,timing_rONFH,paper_statistical,r_LH,1,2345,2345,1.0,0.0001462590597908,0.0368572830672876,3.685728306728768,0.1255310148172064,12.553101481720644,0.2936109703323746,0.4993603411513859,-0.2952728733866718,0.0001462590597908,1.4625905979082412,0.895660520329034,0.3705260687239939,CL.v.0
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,1,2345,1800,0.767590618336887,0.0001470689910391,0.0370613857418639,3.7061385741863897,0.1148184771822227,11.481847718222276,0.3227824183998329,0.3812366737739872,-0.2542149239694024,0.0001470689910391,1.4706899103914246,0.9846480480269054,0.3248986021570981,CL.v.0
replication,timing_rROD,paper_statistical,r_LH,1,2345,2345,1.0,8.405281884994605e-05,0.0211813103501864,2.1181310350186404,0.1255690443254847,12.556904432548476,0.1686825798823697,0.4899786780383795,-0.2576031449104801,8.405281884994605e-05,0.8405281884994604,0.5145663566210018,0.6069045923078438,CL.v.0
replication,always_long,paper_statistical,r_LH,1,2345,2345,1.0,0.0001609782529997,0.0405665197559351,4.056651975593514,0.1252258658910794,12.52258658910794,0.3239468097686753,0.5253731343283582,-0.3217911557484653,0.0001609782529997,1.6097825299974262,0.9882000249101376,0.3231566898394054,CL.v.0
replication,timing_rONFH,paper_statistical,r_LH,2,2345,2345,1.0,-1.34326521698302e-05,-0.0033850283467972,-0.3385028346797211,0.1256263113827118,12.562631138271184,-0.0269452180004311,0.4818763326226012,-0.3949573151693718,-1.34326521698302e-05,-0.134326521698302,-0.0821964109424296,0.9344975453765664,CL.v.0
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,2,2345,1800,0.767590618336887,2.439682267082132e-05,0.0061479993130469,0.6147999313046972,0.1149144793777382,11.491447937773824,0.0535006497556998,0.3671641791044776,-0.3018145284363965,2.439682267082132e-05,0.2439682267082132,0.1632037786050254,0.8703720601454081,CL.v.0
replication,timing_rROD,paper_statistical,r_LH,2,2345,2345,1.0,-7.563889311070816e-05,-0.0190610010638984,-1.9061001063898455,0.1256680064710899,12.566800647108993,-0.1516774364387125,0.4716417910447761,-0.3748791184694382,-7.563889311070816e-05,-0.7563889311070816,-0.4626921517581039,0.6436279930833368,CL.v.0
replication,always_long,paper_statistical,r_LH,2,2345,2345,1.0,1.2865410390883347e-06,0.0003242083418502,0.032420834185026,0.1250250335017246,12.50250335017246,0.0025931474103207,0.5104477611940299,-0.4316637308465537,1.2865410390883347e-06,0.0128654103908833,0.0079103984302376,0.993689154195084,CL.v.0
replication,timing_rONFH,paper_statistical,r_LH,3,2345,2345,1.0,-0.0001731243641304,-0.043627339760882,-4.362733976088206,0.1257309689573686,12.573096895736862,-0.346989609025241,0.4665245202558635,-0.5097166180071957,-0.0001731243641304,-1.7312436413048438,-1.0584921040807824,0.289940214337115,CL.v.0
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,3,2345,1800,0.767590618336887,-9.827534569749985e-05,-0.0247653871157699,-2.476538711576996,0.1150287454292608,11.502874542926088,-0.2152973765240264,0.3552238805970149,-0.389478959389899,-9.827534569749985e-05,-0.9827534569749984,-0.6567648343135594,0.5113966117966293,CL.v.0
replication,timing_rROD,paper_statistical,r_LH,3,2345,2345,1.0,-0.0002353306050713,-0.0593033124779833,-5.930331247798333,0.1257763205884343,12.577632058843433,-0.4714982295597262,0.4562899786780384,-0.5304078940349597,-0.0002353306050713,-2.353306050713624,-1.438305759296481,0.1504808155595294,CL.v.0
replication,always_long,paper_statistical,r_LH,3,2345,2345,1.0,-0.0001584051709215,-0.0399181030722346,-3.991810307223461,0.1248333790650099,12.483337906500998,-0.3197710690138917,0.4959488272921108,-0.5648799354411931,-0.0001584051709215,-1.5840517092156587,-0.9754619241063602,0.3294318360588537,CL.v.0
replication,timing_rONFH,executable_next_open,r_LH_executable,0,2345,2345,1.0,0.0003036276893415,0.0765141777140658,7.651417771406585,0.1256978070971716,12.569780709717165,0.6087152948890826,0.5040511727078891,-0.2906302605086311,0.0003036276893415,3.036276893415312,1.8568865364104588,0.063452664351453,CL.v.0
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,2345,1800,0.767590618336887,0.000268451597138,0.0676498024787885,6.764980247878853,0.115022570149985,11.502257014998502,0.5881437216241628,0.3837953091684435,-0.2516175983349562,0.000268451597138,2.6845159713804976,1.7941329342763583,0.0729207828429483,CL.v.0
replication,timing_rROD,executable_next_open,r_LH_executable,0,2345,2345,1.0,0.0002432468418267,0.0612982041403309,6.129820414033091,0.1257309169912646,12.573091699126469,0.4875348530591699,0.4942430703624733,-0.2542607248796863,0.0002432468418267,2.4324684182670997,1.4872254932273106,0.1370897644406321,CL.v.0
replication,always_long,executable_next_open,r_LH_executable,0,2345,2345,1.0,0.0003238417729582,0.0816081267854757,8.160812678547577,0.1256850868159974,12.568508681599742,0.6493063644452092,0.5309168443496801,-0.2653783392154322,0.0003238417729582,3.238417729582372,1.9807096293902493,0.0477405693733046,CL.v.0
replication,timing_rONFH,executable_next_open,r_LH_executable,1,2345,2345,1.0,0.0001439349582082,0.0362716094684815,3.627160946848152,0.1257846961172985,12.578469611729853,0.2883626592749964,0.4968017057569296,-0.2971676138829306,0.0001439349582082,1.4393495820826,0.8796505428844624,0.3791388202128058,CL.v.0
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,1,2345,1800,0.767590618336887,0.0001457784228265,0.0367361625522932,3.673616255229321,0.115101160614626,11.510116061462607,0.3191641366266561,0.3782515991471215,-0.2561566115488861,0.0001457784228265,1.4577842282656035,0.9736104763312974,0.3303504430704285,CL.v.0
replication,timing_rROD,executable_next_open,r_LH_executable,1,2345,2345,1.0,8.355411069343882e-05,0.0210556358947465,2.105563589474658,0.1258209683519442,12.582096835194426,0.1673460009928561,0.4869936034115139,-0.2591590066586789,8.355411069343882e-05,0.8355411069343882,0.5104891215562243,0.609756903319445,CL.v.0
replication,always_long,executable_next_open,r_LH_executable,1,2345,2345,1.0,0.0001641490418249,0.0413655585398914,4.136555853989145,0.125474087060464,12.547408706046406,0.3296741144644313,0.5253731343283582,-0.3233163953146238,0.0001641490418249,1.6414904182496606,1.0056711728651229,0.3146775769967553,CL.v.0
replication,timing_rONFH,executable_next_open,r_LH_executable,2,2345,2345,1.0,-1.575777292501108e-05,-0.0039709587771027,-0.3970958777102792,0.1258809493488469,12.588094934884694,-0.031545351362884,0.48272921108742,-0.3974378466023283,-1.575777292501108e-05,-0.1575777292501108,-0.0962291217649628,0.9233468284860183,CL.v.0
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,2,2345,1800,0.767590618336887,2.310524851507099e-05,0.0058225226257978,0.5822522625797889,0.1151980173512834,11.519801735128349,0.0505436010069752,0.3671641791044776,-0.3055712097573637,2.310524851507099e-05,0.2310524851507099,0.1541832988255308,0.8774784835876734,CL.v.0
replication,timing_rROD,executable_next_open,r_LH_executable,2,2345,2345,1.0,-7.613862043983228e-05,-0.0191869323508377,-1.918693235083773,0.1259203765478013,12.592037654780134,-0.152373530614039,0.4716417910447761,-0.3792717440455773,-7.613862043983228e-05,-0.7613862043983228,-0.4648155876452753,0.6421066971552714,CL.v.0
replication,always_long,executable_next_open,r_LH_executable,2,2345,2345,1.0,4.456310691694954e-06,0.0011229902943071,0.1122990294307128,0.1252722018754818,12.527220187548188,0.0089644013395993,0.5113006396588486,-0.4314110687687943,4.456310691694954e-06,0.0445631069169495,0.0273459140820751,0.9781861642489657,CL.v.0
replication,timing_rONFH,executable_next_open,r_LH_executable,3,2345,2345,1.0,-0.0001754505040582,-0.0442135270226871,-4.4213527022687105,0.125986545329155,12.598654532915509,-0.3509384824163082,0.4669509594882729,-0.5135448352111613,-0.0001754505040582,-1.7545050405828215,-1.0705381457942542,0.284487366856802,CL.v.0
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,3,2345,1800,0.767590618336887,-9.95679257964183e-05,-0.0250911173006974,-2.5091117300697414,0.115313094331937,11.531309433193709,-0.2175912236685871,0.353091684434968,-0.3927667869978898,-9.95679257964183e-05,-0.995679257964183,-0.6637622170228185,0.5069077896259815,CL.v.0
replication,timing_rROD,executable_next_open,r_LH_executable,3,2345,2345,1.0,-0.0002358313515731,-0.059429500596422,-5.942950059642205,0.126029119437619,12.602911943761905,-0.471553723945822,0.4550106609808102,-0.5324512163210253,-0.0002358313515731,-2.3583135157310333,-1.4384750449695254,0.1504328145844611,CL.v.0
replication,always_long,executable_next_open,r_LH_executable,3,2345,2345,1.0,-0.0001552364204415,-0.0391195779512771,-3.9119577951277185,0.1250794753953202,12.50794753953202,-0.3127577712301536,0.4968017057569296,-0.5634309874560156,-0.0001552364204415,-1.5523642044157615,-0.95406785311816,0.3401476730509087,CL.v.0
oos,timing_rONFH,paper_statistical,r_LH,0,1213,1213,1.0,-0.0002100831763362,-0.0529409604367452,-5.2940960436745215,0.0684121848332303,6.841218483323034,-0.7738527948756553,0.4732069249793899,-0.3149946284142739,-0.0002100831763362,-2.1008317633629052,-1.6978076476131536,0.0898007748753302,CL.v.0
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,1213,915,0.754328112118714,-3.6477942550925096e-05,-0.0091924415228331,-0.9192441522833124,0.0586967576367322,5.869675763673228,-0.1566090171406762,0.3660346248969497,-0.1407230197452417,-3.6477942550925096e-05,-0.3647794255092509,-0.3435950464317232,0.7312104446501881,CL.v.0
oos,timing_rROD,paper_statistical,r_LH,0,1213,1213,1.0,0.0001373952152865,0.0346235942522093,3.4623594252209364,0.0684587260628999,6.845872606289991,0.5057586701277087,0.4987633965375103,-0.0976818566970154,0.0001373952152865,1.373952152865451,1.109617932086757,0.2673838116945901,CL.v.0
oos,always_long,paper_statistical,r_LH,0,1213,1213,1.0,-0.0002969452480598,-0.0748302025110914,-7.483020251109143,0.0683309549807709,6.833095498077089,-1.0951142499347404,0.4732069249793899,-0.3724526836108707,-0.0002969452480598,-2.969452480598866,-2.402644741818243,0.0164266112620525,CL.v.0
oos,timing_rONFH,paper_statistical,r_LH,1,1213,1213,1.0,-0.000344781839098,-0.0868850234527093,-8.688502345270932,0.068401208485688,6.840120848568803,-1.2702264386292057,0.4649629018961253,-0.3734409113382322,-0.000344781839098,-3.4478183909805287,-2.786835139687792,0.0054056256142573,CL.v.0
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,1,1213,915,0.754328112118714,-0.0001382777418851,-0.0348459909550654,-3.4845990955065473,0.0587128580517979,5.87128580517979,-0.5934984620289392,0.359439406430338,-0.1965812581819425,-0.0001382777418851,-1.3827774188518045,-1.302116157429255,0.1931240801598257,CL.v.0
oos,timing_rROD,paper_statistical,r_LH,1,1213,1213,1.0,2.696552524782782e-06,0.0006795312362452,0.0679531236245261,0.0684764321870986,6.847643218709861,0.0099235782960854,0.4872217642209398,-0.1309906239747558,2.696552524782782e-06,0.0269655252478278,0.0217720052629506,0.9826334091748012,CL.v.0
oos,always_long,paper_statistical,r_LH,1,1213,1213,1.0,-0.0004316439108216,-0.1087742655270555,-10.877426552705552,0.0683103974122139,6.8310397412213915,-1.5923529894089985,0.4657873042044517,-0.4369590971116522,-0.0004316439108216,-4.316439108216489,-3.49357022552677,0.0004937865897549,CL.v.0
oos,timing_rONFH,paper_statistical,r_LH,2,1213,1213,1.0,-0.0004794805018598,-0.1208290864686734,-12.082908646867342,0.0683918850647493,6.839188506474934,-1.7667167143335745,0.4418796372629843,-0.4487452592629521,-0.0004794805018598,-4.794805018598152,-3.876118518436702,0.000111824270716,CL.v.0
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,2,1213,915,0.754328112118714,-0.0002400775412194,-0.0604995403872978,-6.049954038729781,0.0587448699477112,5.874486994771122,-1.029869339078432,0.3421269579554822,-0.2728282881418173,-0.0002400775412194,-2.4007754121943576,-2.259499547598872,0.0240293182713564,CL.v.0
oos,timing_rROD,paper_statistical,r_LH,2,1213,1213,1.0,-0.0001320021102369,-0.0332645317797188,-3.3264531779718824,0.0684957859123777,6.849578591237777,-0.4856434791809234,0.4690849134377576,-0.2192081101311442,-0.0001320021102369,-1.3200211023697948,-1.065485862979042,0.2868683288627729,CL.v.0
oos,always_long,paper_statistical,r_LH,2,1213,1213,1.0,-0.0005663425735834,-0.1427183285430196,-14.27183285430196,0.0682914907759809,6.829149077598094,-2.089840577813475,0.4468260511129431,-0.5107936437125913,-0.0005663425735834,-5.663425735834112,-4.585041675625318,5.009159534719032e-06,CL.v.0
oos,timing_rONFH,paper_statistical,r_LH,3,1213,1213,1.0,-0.0006141791646215,-0.1547731494846374,-15.477314948463746,0.0683842152464882,6.838421524648823,-2.263287645062003,0.4278647980214344,-0.5301892944504907,-0.0006141791646215,-6.141791646215773,-4.965578851662707,7.829056309915927e-07,CL.v.0
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,3,1213,915,0.754328112118714,-0.0003418773405536,-0.0861530898195301,-8.615308981953016,0.0587927673336958,5.8792767333695855,-1.4653688493780646,0.3314097279472383,-0.3540995851102823,-0.0003418773405536,-3.4187734055369106,-3.214971187702346,0.0013390007828171,CL.v.0
oos,timing_rROD,paper_statistical,r_LH,3,1213,1213,1.0,-0.0002667007729987,-0.0672085947956829,-6.720859479568291,0.0685167858425589,6.851678584255899,-0.980906999200428,0.4567188788128606,-0.3029940474677597,-0.0002667007729987,-2.667007729987417,-2.152077779996072,0.0315882317088094,CL.v.0
oos,always_long,paper_statistical,r_LH,3,1213,1213,1.0,-0.0007010412363451,-0.1766623915589837,-17.66623915589837,0.0682742364436103,6.827423644361033,-2.587541080813028,0.4344600164880461,-0.5820174559824318,-0.0007010412363451,-7.010412363451735,-5.676980253361321,1.7142361974364917e-08,CL.v.0
oos,timing_rONFH,executable_next_open,r_LH_executable,0,1213,1213,1.0,-0.0002043883867887,-0.0515058734707764,-5.150587347077643,0.068226040480651,6.822604048065108,-0.7549298348243367,0.4748557295960429,-0.3125675856037598,-0.0002043883867887,-2.043883867887953,-1.65629129398188,0.0979216871291384,CL.v.0
oos,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,1213,915,0.754328112118714,-3.5268143458860705e-05,-0.0088875721516328,-0.8887572151632896,0.0586169622378686,5.8616962237868675,-0.1516211658251236,0.3676834295136026,-0.1422788784934416,-3.5268143458860705e-05,-0.352681434588607,-0.3326518642596368,0.7394546154685449,CL.v.0
oos,timing_rROD,executable_next_open,r_LH_executable,0,1213,1213,1.0,0.0001341200239231,0.033798246028641,3.3798246028641024,0.0682699914031348,6.826999140313485,0.4950673836922303,0.5037098103874691,-0.0978843791021244,0.0001341200239231,1.3412002392317868,1.0861616003487622,0.2776234787052178,CL.v.0
oos,always_long,executable_next_open,r_LH_executable,0,1213,1213,1.0,-0.0002920207415889,-0.07358922688041,-7.3589226880410035,0.0681455880933108,6.814558809331086,-1.0798824830691207,0.4756801319043693,-0.3674893446752315,-0.0002920207415889,-2.920207415889287,-2.3692267449558484,0.0179813226245348,CL.v.0
oos,timing_rONFH,executable_next_open,r_LH_executable,1,1213,1213,1.0,-0.0003390877464738,-0.0854501121114174,-8.54501121114174,0.0682149358427016,6.821493584270162,-1.252659861888,0.4649629018961253,-0.3712212134342225,-0.0003390877464738,-3.390877464738786,-2.748294646546077,0.0060795163688711,CL.v.0
oos,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,1,1213,915,0.754328112118714,-0.0001370684882592,-0.0345412590413411,-3.4541259041341186,0.0586324919422267,5.8632491942226705,-0.5891146341754718,0.3602638087386645,-0.1980367012504954,-0.0001370684882592,-1.3706848825929043,-1.2924981829194744,0.1964310279819567,CL.v.0
oos,timing_rROD,executable_next_open,r_LH_executable,1,1213,1213,1.0,-5.793357619044674e-07,-0.0001459926119999,-0.0145992611999925,0.0682871208730987,6.82871208730987,-0.0021379230832008,0.4905193734542457,-0.1262418131734679,-5.793357619044674e-07,-0.0057933576190446,-0.0046905331152165,0.9962582816660182,CL.v.0
oos,always_long,executable_next_open,r_LH_executable,1,1213,1213,1.0,-0.000426720101274,-0.1075334655210509,-10.753346552105098,0.0681248925627468,6.812489256274684,-1.578475377733721,0.4674361088211047,-0.4323393842360944,-0.000426720101274,-4.267201012740118,-3.4631232007322454,0.00055256342981,CL.v.0
oos,timing_rONFH,executable_next_open,r_LH_executable,2,1213,1213,1.0,-0.0004737871061589,-0.1193943507520583,-11.939435075205834,0.0682054886340877,6.820548863408776,-1.7505094258995952,0.4435284418796372,-0.4442377145819897,-0.0004737871061589,-4.737871061589617,-3.84056025925292,0.0001291032790027,CL.v.0
oos,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,2,1213,915,0.754328112118714,-0.0002388688330597,-0.0601949459310494,-6.019494593104948,0.0586639555478582,5.866395554785825,-1.0260976330166187,0.3437757625721352,-0.2714055149566242,-0.0002388688330597,-2.3886883305972018,-2.2512245482208253,0.0245498793502458,CL.v.0
oos,timing_rROD,executable_next_open,r_LH_executable,2,1213,1213,1.0,-0.0001352786954469,-0.0340902312526408,-3.409023125264089,0.0683059028453954,6.830590284539544,-0.4990817752574211,0.4699093157460841,-0.2149689954275605,-0.0001352786954469,-1.3527869544698763,-1.0949690437605155,0.2737477449034464,CL.v.0
oos,always_long,executable_next_open,r_LH_executable,2,1213,1213,1.0,-0.000561419460959,-0.1414777041616919,-14.147770416169193,0.0681058524080179,6.810585240801799,-2.077320805179967,0.4476504534212696,-0.5081411487719756,-0.000561419460959,-5.61419460959095,-4.557573705147853,5.69814277451286e-06,CL.v.0
oos,timing_rONFH,executable_next_open,r_LH_executable,3,1213,1213,1.0,-0.000608486465844,-0.1533385893926993,-15.333858939269929,0.0681976995436046,6.819769954360466,-2.2484422556607897,0.4295136026380874,-0.5270017807374092,-0.000608486465844,-6.0848646584404475,-4.933008554283055,9.224357966353124e-07,CL.v.0
oos,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,3,1213,915,0.754328112118714,-0.0003406691778601,-0.0858486328207577,-8.584863282075776,0.0587113274376686,5.871132743766867,-1.46221583751278,0.3322341302555647,-0.3528359600131102,-0.0003406691778601,-3.4066917786014983,-3.2080535830967367,0.0013713477747958,CL.v.0
oos,timing_rROD,executable_next_open,r_LH_executable,3,1213,1213,1.0,-0.000269978055132,-0.0680344698932818,-6.803446989328187,0.0683263359572743,6.8326335957274384,-0.995728351887989,0.4542456718878813,-0.3057186763805892,-0.000269978055132,-2.6997805513207087,-2.184595341614436,0.0291095784183033,CL.v.0
oos,always_long,executable_next_open,r_LH_executable,3,1213,1213,1.0,-0.0006961188206441,-0.1754219428023329,-17.542194280233293,0.0680884690178445,6.808846901784459,-2.576382540725926,0.4295136026380874,-0.5797511391837589,-0.0006961188206441,-6.961188206441783,-5.652498782438774,1.9700271414180293e-08,CL.v.0
