sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean
oos,timing_rROD,paper_statistical,r_LH,0,1221,1221,1.0,8.964338891612319e-05,0.022590134006863043,2.259013400686304,0.010576091154040072,1.0576091154040073,2.1359624910412767,0.5036855036855037,-0.011451902792032564,8.964338891612319e-05,0.8964338891612319,4.701659605161789,2.8742004112292108e-06
oos,always_long,paper_statistical,r_LH,0,1221,1221,1.0,-1.507715821991226e-05,-0.0037994438714178897,-0.37994438714178896,0.010668790389634147,1.0668790389634146,-0.35612695841409064,0.41932841932841936,-0.025257959068853197,-1.507715821991226e-05,-0.1507715821991226,-0.7839031545298355,0.4332491020605542
oos,timing_rONFH,paper_statistical,r_LH,1,1221,1221,1.0,-5.556420622843883e-05,-0.014002179969566585,-1.4002179969566586,0.01059309767171336,1.0593097671713358,-1.3218210955381318,0.4406224406224406,-0.06701083203674418,-5.556420622843883e-05,-0.5556420622843883,-2.909579581199789,0.0036847966217852246
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,1,1221,929,0.7608517608517609,-1.8918921355479365e-05,-0.0047675681815808,-0.47675681815807996,0.009175756877352666,0.9175756877352667,-0.5195830976459251,0.3497133497133497,-0.027740858506742128,-1.8918921355479365e-05,-0.18918921355479365,-1.1437011988613015,0.2529719349680615
oos,timing_rROD,paper_statistical,r_LH,1,1221,1221,1.0,-4.443434253676129e-05,-0.011197454319263845,-1.1197454319263844,0.010573160234457736,1.0573160234457737,-1.059045173908511,0.44471744471744473,-0.0542916452809602,-4.443434253676129e-05,-0.44434342536761295,-2.3311598097304627,0.019907157210914184
oos,always_long,paper_statistical,r_LH,1,1221,1221,1.0,-0.00014915488967279675,-0.03758703219754478,-3.758703219754478,0.010666930388994331,1.0666930388994331,-3.523697148743506,0.3570843570843571,-0.16683243191421981,-0.00014915488967279675,-1.4915488967279675,-7.756327470429797,1.84297022087776e-14
oos,timing_rONFH,paper_statistical,r_LH,2,1221,1221,1.0,-0.00018964193768132332,-0.04778976829569347,-4.7789768295693476,0.010589975989406803,1.0589975989406804,-4.512736227494545,0.31203931203931207,-0.20690276644785432,-0.00018964193768132332,-1.8964193768132331,-9.933390552761018,0.0
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,2,1221,929,0.7608517608517609,-0.00012066307797102718,-0.03040709564869885,-3.040709564869885,0.009233226374643915,0.9233226374643916,-3.2932254030077885,0.25634725634725636,-0.13714449264922912,-0.00012066307797102718,-1.2066307797102718,-7.249015332879812,7.429612480791548e-13
oos,timing_rROD,paper_statistical,r_LH,2,1221,1221,1.0,-0.00017851207398964576,-0.04498504264539073,-4.498504264539073,0.01057239850620244,1.057239850620244,-4.254951477566765,0.3194103194103194,-0.19604858428522232,-0.00017851207398964576,-1.7851207398964577,-9.365957299300034,0.0
oos,always_long,paper_statistical,r_LH,2,1221,1221,1.0,-0.00028323262112568123,-0.07137462052367168,-7.137462052367168,0.010667220774636246,1.0667220774636246,-6.691023091354886,0.23505323505323505,-0.2925947093870903,-0.00028323262112568123,-2.832326211256812,-14.728214150657616,0.0
oos,timing_rONFH,paper_statistical,r_LH,3,1221,1221,1.0,-0.00032371966913420777,-0.08157735662182036,-8.157735662182036,0.010589019983711697,1.0589019983711696,-7.703957188418262,0.21867321867321868,-0.32643369251043686,-0.00032371966913420777,-3.2371966913420778,-16.957874712033963,0.0
oos,timing_agree_ONFH_ROD,paper_statistical,r_LH,3,1221,929,0.7608517608517609,-0.00022240723458657503,-0.05604662311581691,-5.6046623115816905,0.009380150255068897,0.9380150255068896,-5.975024023259129,0.18018018018018017,-0.23766871341778828,-0.00022240723458657503,-2.2240723458657503,-13.152164051501522,0.0
oos,timing_rROD,paper_statistical,r_LH,3,1221,1221,1.0,-0.00031258980544253027,-0.07877263097151763,-7.877263097151762,0.010573806438074432,1.0573806438074433,-7.449789385955763,0.22276822276822278,-0.3172142263739617,-0.00031258980544253027,-3.1258980544253028,-16.398403047722056,0.0
