sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean,year
replication,timing_agree_ONFH_ROD,paper_statistical,r_LH,0,82,69,0.8414634146341463,0.00220398941568702,0.555405332753129,55.540533275312896,0.1328854140182676,13.288541401826759,4.179580858112676,0.47560975609756095,-0.023959193852535976,0.00220398941568702,22.0398941568702,2.3841819037637926,0.019455302518863515,2020
replication,timing_rROD,paper_statistical,r_LH,0,82,82,1.0,0.0024104214127165075,0.6074261960045599,60.742619600455996,0.1546655348453801,15.466553484538009,3.9273532827582236,0.5975609756097561,-0.027028202496967357,0.0024104214127165075,24.104214127165076,2.2403023040610965,0.02781036901137135,2020
replication,always_long,paper_statistical,r_LH,0,82,82,1.0,0.0002902243352968257,0.07313653249480007,7.313653249480007,0.1593178228946333,15.931782289463332,0.4590605819611894,0.5121951219512195,-0.052035259600195394,0.0002902243352968257,2.9022433529682568,0.2618645192899478,0.7940906619970649,2020
replication,timing_rONFH,executable_next_open,r_LH_executable,0,141,141,1.0,-0.0002448545196814685,-0.06170333895973006,-6.170333895973006,0.0379738901933399,3.7973890193339903,-1.6248885390876275,0.4326241134751773,-0.0422051112508931,-0.0002448545196814685,-2.448545196814685,-1.2154381432691612,0.22624470211541903,2010
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,141,95,0.6737588652482269,-0.00022899760873232213,-0.05770739740054518,-5.770739740054518,0.028770091940640032,2.8770091940640032,-2.0058120606500016,0.28368794326241137,-0.0445537110140547,-0.00022899760873232213,-2.2899760873232213,-1.500373981413044,0.1357694032011889,2010
replication,timing_rROD,executable_next_open,r_LH_executable,0,141,141,1.0,-0.0001456356146633007,-0.036700174895151774,-3.6700174895151774,0.03810314376159596,3.810314376159596,-0.9631797083405429,0.46808510638297873,-0.043303449486439605,-0.0001456356146633007,-1.456356146633007,-0.7204711758243431,0.4724361785466862,2010
replication,always_long,executable_next_open,r_LH_executable,0,141,141,1.0,0.0002214263700840215,0.05579944526117342,5.579944526117342,0.038010378485354136,3.8010378485354135,1.4680055154587222,0.524822695035461,-0.026028766803271708,0.0002214263700840215,2.214263700840215,1.0980875642214216,0.2740512075052799,2010
replication,timing_rONFH,executable_next_open,r_LH_executable,0,247,247,1.0,0.00014408940046436048,0.036310528917018844,3.6310528917018843,0.06910488806553576,6.910488806553576,0.5254408180588279,0.5060728744939271,-0.07590195026078406,0.00014408940046436048,1.4408940046436047,0.5202019951107499,0.6033906246535699,2011
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,247,195,0.7894736842105263,0.00026792751978242023,0.0675177349851699,6.75177349851699,0.06301307540426444,6.3013075404264445,1.071487696037775,0.41700404858299595,-0.04915560257598983,0.00026792751978242023,2.6792751978242024,1.0608046007439538,0.2898190785967676,2011
replication,timing_rROD,executable_next_open,r_LH_executable,0,247,247,1.0,0.0003952198593740871,0.09959540456226995,9.959540456226994,0.06885649348307012,6.885649348307012,1.446419931139213,0.5303643724696356,-0.031919998856922316,0.0003952198593740871,3.9521985937408712,1.431998634453882,0.15341356573628184,2011
replication,always_long,executable_next_open,r_LH_executable,0,247,247,1.0,4.768671922882045e-05,0.012017053245662754,1.2017053245662754,0.06913872577435,6.913872577435,0.1738107422587328,0.5060728744939271,-0.047931041944852204,4.768671922882045e-05,0.4768671922882045,0.17207779028037018,0.8635178502955023,2011
replication,timing_rONFH,executable_next_open,r_LH_executable,0,243,243,1.0,0.00016943388365899055,0.04269733868206562,4.269733868206562,0.030593393096090177,3.0593393096090176,1.3956392005279834,0.5349794238683128,-0.01799969413864455,0.00016943388365899055,1.6943388365899055,1.3704904884143863,0.17180372931471632,2012
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,243,173,0.7119341563786008,7.018332343165989e-05,0.017686197504778293,1.7686197504778294,0.02630039590436742,2.6300395904367417,0.6724688696355837,0.37448559670781895,-0.01912383444512411,7.018332343165989e-05,0.7018332343165988,0.6603513209156685,0.509656456386756,2012
replication,timing_rROD,executable_next_open,r_LH_executable,0,243,243,1.0,-4.584788789084462e-05,-0.011553667748492844,-1.1553667748492844,0.030703225742727325,3.0703225742727325,-0.3763014298661945,0.49382716049382713,-0.04884450730019785,-4.584788789084462e-05,-0.4584788789084462,-0.369520668531847,0.7120628085262997,2012
replication,always_long,executable_next_open,r_LH_executable,0,243,243,1.0,7.966937254174217e-06,0.002007668188051903,0.2007668188051903,0.030711624999349513,3.0711624999349514,0.06537160401295686,0.48148148148148145,-0.0400224406827453,7.966937254174217e-06,0.07966937254174218,0.06419364079072581,0.9488690342564827,2012
replication,timing_rONFH,executable_next_open,r_LH_executable,0,245,245,1.0,0.00025220586532926124,0.06355587806297383,6.355587806297383,0.029154926094637674,2.9154926094637674,2.179936174650889,0.5183673469387755,-0.017898367964745976,0.00025220586532926124,2.5220586532926124,2.1494460552166066,0.032582802381511344,2013
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,245,185,0.7551020408163265,0.00030742970069573897,0.07747228457532622,7.747228457532622,0.024658284433822376,2.4658284433822377,3.1418359530747346,0.4204081632653061,-0.011878156998041844,0.00030742970069573897,3.07429700695739,3.097892027300159,0.002177200807873758,2013
