sample,strategy,strategy_price_type,return_basis,round_trip_ticks,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean,year
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,238,182,0.7647058823529411,0.0001688380327803996,0.0425471842606607,4.25471842606607,0.046659771238069164,4.6659771238069165,0.9118601127205473,0.40756302521008403,-0.019747380121618696,0.0001688380327803996,1.6883803278039962,0.8861687420169543,0.37642488965377163,2017
replication,timing_rROD,executable_next_open,r_LH_executable,0,238,238,1.0,0.0002569467438684367,0.06475057945484605,6.475057945484605,0.051558740983444415,5.155874098344442,1.2558603685772225,0.5462184873949579,-0.022748777795617348,0.0002569467438684367,2.569467438684367,1.2204768993027457,0.2234970741775799,2017
replication,always_long,executable_next_open,r_LH_executable,0,238,238,1.0,0.00017553100047196143,0.04423381211893428,4.423381211893428,0.051645079688834174,5.1645079688834175,0.8564961538533122,0.5126050420168067,-0.0779821581241702,0.00017553100047196143,1.7553100047196142,0.832364645206447,0.4060410933168028,2017
replication,timing_rONFH,executable_next_open,r_LH_executable,0,238,238,1.0,-0.00012614031099376956,-0.03178735837042993,-3.1787358370429932,0.07216301530780167,7.216301530780167,-0.4404937658833298,0.47058823529411764,-0.0766369372614718,-0.00012614031099376956,-1.2614031099376957,-0.42808299314082393,0.6689794540160787,2018
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,238,176,0.7394957983193278,-0.00017773277281821326,-0.04478865875018974,-4.478865875018974,0.06416430851903934,6.416430851903934,-0.6980307243067958,0.31932773109243695,-0.08235127644175477,-0.00017773277281821326,-1.7773277281821325,-0.6783639290928247,0.49820278412148733,2018
replication,timing_rROD,executable_next_open,r_LH_executable,0,238,238,1.0,-0.00022932523464265695,-0.05778995912994955,-5.778995912994955,0.07209867370157451,7.2098673701574505,-0.8015398364906056,0.42436974789915966,-0.10557880441860468,-0.00022932523464265695,-2.2932523464265695,-0.7789567047298148,0.4367822930521301,2018
replication,always_long,executable_next_open,r_LH_executable,0,238,238,1.0,-0.00033721380606467025,-0.08497787912829691,-8.49778791282969,0.07199132405904064,7.199132405904065,-1.1803905573205722,0.49159663865546216,-0.15181093626192643,-0.00033721380606467025,-3.3721380606467024,-1.1471334261443151,0.25248320666243296,2018
replication,timing_rONFH,executable_next_open,r_LH_executable,0,238,238,1.0,1.626489654539321e-05,0.004098753929439088,0.40987539294390885,0.07288501409182996,7.288501409182996,0.056235894038175645,0.44537815126050423,-0.06161909235352847,1.626489654539321e-05,0.1626489654539321,0.054651465483369965,0.9564621779584972,2019
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,238,177,0.7436974789915967,5.123369994341762e-05,0.01291089238574124,1.291089238574124,0.06335569707007936,6.335569707007936,0.20378423697967005,0.31512605042016806,-0.052205270022309125,5.123369994341762e-05,0.5123369994341762,0.19804268045936846,0.8431814345268958,2019
replication,timing_rROD,executable_next_open,r_LH_executable,0,238,238,1.0,8.620250334144203e-05,0.02172303084204339,2.172303084204339,0.07287257196947663,7.287257196947664,0.298096118401616,0.4369747899159664,-0.08928338867468033,8.620250334144203e-05,0.8620250334144203,0.2896973544066553,0.7723010633727814,2019
replication,always_long,executable_next_open,r_LH_executable,0,238,238,1.0,-0.0002336145267072503,-0.05887086073022707,-5.887086073022707,0.07279066635284068,7.279066635284067,-0.808769361237337,0.4957983193277311,-0.11515053397416641,-0.0002336145267072503,-2.336145267072503,-0.7859825398999455,0.4326628314560721,2019
replication,timing_rONFH,executable_next_open,r_LH_executable,0,77,77,1.0,0.0002910844615427029,0.07335328430876113,7.335328430876113,0.541411157346222,54.141115734622204,0.13548535768695494,0.5454545454545454,-0.29063026050863094,0.0002910844615427029,2.9108446154270293,0.07489234933912056,0.9404971460020359,2020
replication,timing_agree_ONFH_ROD,executable_next_open,r_LH_executable,0,77,63,0.8181818181818182,0.0007053914471634242,0.1777586446851829,17.77586446851829,0.5062466813420181,50.62466813420181,0.35113048882406384,0.42857142857142855,-0.2516175983349561,0.0007053914471634242,7.053914471634243,0.19409468064725,0.8466196087943634,2020
replication,timing_rROD,executable_next_open,r_LH_executable,0,77,77,1.0,0.0011196984327841457,0.2821640050616047,28.216400506160472,0.5411354530675327,54.113545306753274,0.5214295301889805,0.4935064935064935,-0.2542607248796863,0.0011196984327841457,11.196984327841458,0.2882310177080237,0.773954517202228,2020
replication,always_long,executable_next_open,r_LH_executable,0,77,77,1.0,0.004113602143860539,1.0366277402528559,103.66277402528559,0.5374265450117529,53.74265450117529,1.928873349994623,0.5324675324675324,-0.12276378832891732,0.004113602143860539,41.13602143860539,1.0662248616746723,0.2896974909837047,2020
oos,timing_rONFH,paper_statistical,r_LH,0,237,237,1.0,-0.00023527509380403332,-0.059289323638616394,-5.928932363861639,0.06078390427239547,6.078390427239547,-0.975411572328732,0.45569620253164556,-0.08923786839949865,-0.00023527509380403332,-2.3527509380403333,-0.945936114192305,0.3451486630907823,2021
