sample,strategy,nobs,trade_count,trade_rate,avg_daily,avg_ann,avg_ann_pct,vol_ann,vol_ann_pct,sharpe,success_rate,max_drawdown,avg_trade_return,avg_trade_return_bp,t_stat_mean,p_value_mean,year
replication,timing_rROD,244,244,1.0,-9.483599562407575e-05,-0.023898670897267087,-2.389867089726709,0.022920533811061176,2.2920533811061174,-1.042675144229576,0.4959016393442623,-0.049885190777466004,-9.483599562407575e-05,-0.9483599562407574,-1.0259912654726153,0.3059159298969265,2016
replication,always_long,244,244,1.0,-0.00010286288369699491,-0.02592144669164272,-2.5921446691642718,0.022911772607007757,2.291177260700776,-1.1313592857374304,0.4426229508196721,-0.027532292303834915,-0.00010286288369699491,-1.0286288369699492,-1.1132563691595616,0.2666983473033613,2016
replication,timing_rONFH,242,242,1.0,6.622924623693105e-05,0.016689770051706625,1.6689770051706625,0.018272429162620764,1.8272429162620765,0.9133854017531655,0.512396694214876,-0.010200207387397797,6.622924623693105e-05,0.6622924623693105,0.8950792283298423,0.37163781936945073,2017
replication,timing_agree_ONFH_ROD,242,187,0.7727272727272727,1.4418397339124844e-05,0.003633436129459461,0.3633436129459461,0.01653401921495995,1.653401921495995,0.21975516552998406,0.38016528925619836,-0.0124162748844181,1.4418397339124844e-05,0.14418397339124844,0.21535080767278442,0.8296759546569228,2017
replication,timing_rROD,242,242,1.0,-3.5438831794301604e-05,-0.008930585612164005,-0.8930585612164005,0.01829409200140146,1.829409200140146,-0.48816774352506026,0.47520661157024796,-0.021865183481297623,-3.5438831794301604e-05,-0.35438831794301606,-0.47838383045234273,0.632810720614728,2017
replication,always_long,242,242,1.0,2.1771949311468368e-05,0.005486531226490029,0.5486531226490029,0.018299498812218915,1.8299498812218915,0.2998186607617128,0.5041322314049587,-0.01572874169302063,2.1771949311468368e-05,0.2177194931146837,0.2938096612868825,0.7691562246573194,2017
replication,timing_rONFH,243,243,1.0,1.3509042215106608e-05,0.003404278638206865,0.3404278638206865,0.017656896895798253,1.7656896895798253,0.1928016376998253,0.4897119341563786,-0.013300868518162812,1.3509042215106608e-05,0.13509042215106606,0.18932744975805024,0.8499948756755926,2018
replication,timing_agree_ONFH_ROD,243,199,0.8189300411522634,5.761168052972556e-05,0.014518143493490841,1.451814349349084,0.016106595446286988,1.6106595446286989,0.901378788702219,0.41975308641975306,-0.01023764631987345,5.761168052972556e-05,0.5761168052972556,0.8851363990833266,0.37696169163860915,2018
replication,timing_rROD,243,243,1.0,8.344766190973768e-05,0.021028810801253895,2.1028810801253894,0.017608240406501843,1.7608240406501843,1.1942596372939687,0.5061728395061729,-0.010537724724166586,8.344766190973768e-05,0.8344766190973768,1.1727396829993109,0.24205329170178747,2018
replication,always_long,243,243,1.0,8.78761465011571e-06,0.002214478891829159,0.22144788918291589,0.01765765120755499,1.765765120755499,0.12541186060361603,0.448559670781893,-0.013693861898107174,8.78761465011571e-06,0.0878761465011571,0.12315200234171159,0.9020889495152171,2018
replication,timing_rONFH,244,244,1.0,5.129540426407478e-05,0.012926441874546845,1.2926441874546846,0.017823972611824623,1.7823972611824623,0.7252278802297586,0.5573770491803278,-0.027548016853851442,5.129540426407478e-05,0.5129540426407478,0.7136234854267527,0.47614485357111036,2019
replication,timing_agree_ONFH_ROD,244,190,0.7786885245901639,1.0768737347196303e-05,0.0027137218114934684,0.27137218114934686,0.01688308617357911,1.6883086173579112,0.16073612274397198,0.4098360655737705,-0.027640923381377358,1.0768737347196303e-05,0.10768737347196303,0.15816417883741046,0.8744587861495279,2019
replication,timing_rROD,244,244,1.0,-2.9757929569682178e-05,-0.007498998251559909,-0.7498998251559909,0.017836359561468985,1.7836359561468986,-0.420433229421974,0.48360655737704916,-0.03139309836195814,-2.9757929569682178e-05,-0.2975792956968218,-0.4137058636993964,0.6794544166693495,2019
replication,always_long,244,244,1.0,-1.5058975346248154e-05,-0.0037948617872545346,-0.3794861787254535,0.017841031738605684,1.7841031738605684,-0.21270416660057528,0.5286885245901639,-0.022951349576688984,-1.5058975346248154e-05,-0.15058975346248155,-0.20930068034092486,0.834388876556075,2019
replication,timing_rONFH,97,97,1.0,0.0003729653312991451,0.09398726348738456,9.398726348738457,0.033761631656764504,3.3761631656764504,2.7838483768468345,0.5051546391752577,-0.008303149535074494,0.0003729653312991451,3.729653312991451,1.7271544438476272,0.08735609316102888,2020
replication,timing_agree_ONFH_ROD,97,77,0.7938144329896907,0.00037088976718274426,0.09346422133005156,9.346422133005156,0.03174978014491088,3.174978014491088,2.943775386899263,0.41237113402061853,-0.007791845092027461,0.00037088976718274426,3.7088976718274425,1.8263763154124066,0.07090160206131801,2020
replication,timing_rROD,97,97,1.0,0.0003688142030663435,0.09294117917271856,9.294117917271857,0.03377324116842428,3.3773241168424275,2.7519176708338065,0.5257731958762887,-0.010290694831502023,0.0003688142030663435,3.688142030663435,1.7073440040103622,0.09099047015725059,2020
replication,always_long,97,97,1.0,-0.00017621001121353379,-0.04440492282581052,-4.440492282581052,0.0341666622691547,3.4166662269154697,-1.29965644510435,0.4948453608247423,-0.037888963897781514,-0.00017621001121353379,-1.762100112135338,-0.8063324940059012,0.422044155943079,2020
oos,timing_rONFH,241,241,1.0,4.581188115425678e-05,0.011544594050872707,1.1544594050872707,0.016333983002443785,1.6333983002443784,0.7067837678749561,0.4896265560165975,-0.01187439293897985,4.581188115425678e-05,0.4581188115425678,0.6911858167398165,0.4901167827493802,2021
oos,timing_agree_ONFH_ROD,241,177,0.7344398340248963,-1.5108590539308057e-05,-0.00380736481590563,-0.380736481590563,0.014274159182710654,1.4274159182710653,-0.26673128463617246,0.35269709543568467,-0.017982511196137474,-1.5108590539308057e-05,-0.15108590539308056,-0.26084481449767866,0.7944358621479495,2021
oos,timing_rROD,241,241,1.0,-7.005642106433023e-05,-0.01765421810821122,-1.7654218108211222,0.016312208290879673,1.6312208290879673,-1.0822702722648458,0.46473029045643155,-0.030518154315337775,-7.005642106433023e-05,-0.7005642106433023,-1.0583857412539581,0.29094369365787265,2021
oos,always_long,241,241,1.0,6.760280358290278e-05,0.017035906502891503,1.7035906502891502,0.016314827926535304,1.6314827926535305,1.0441977432801113,0.4979253112033195,-0.01030228862372129,6.760280358290278e-05,0.6760280358290278,1.0211534316880715,0.3082099705855468,2021
oos,timing_rONFH,247,247,1.0,-7.102387989470098e-05,-0.017898017733464645,-1.7898017733464646,0.018766954061539515,1.8766954061539516,-0.953698595668455,0.4777327935222672,-0.04075788701523286,-7.102387989470098e-05,-0.7102387989470098,-0.9441898976061393,0.34599901885543627,2022
oos,timing_agree_ONFH_ROD,247,198,0.8016194331983806,-5.6817293532281755e-05,-0.014317957970135003,-1.4317957970135002,0.017472448218656414,1.7472448218656413,-0.8194591731482045,0.3765182186234818,-0.040246868095282884,-5.6817293532281755e-05,-0.5681729353228175,-0.8112888876017527,0.4179840395858736,2022
oos,timing_rROD,247,247,1.0,-5.2743711231780345e-05,-0.013291415230408648,-1.3291415230408647,0.018782199831707633,1.8782199831707633,-0.7076601968620533,0.4574898785425101,-0.03687504238629968,-5.2743711231780345e-05,-0.5274371123178034,-0.7006045849808553,0.4842119249426302,2022
oos,always_long,247,247,1.0,3.819734697870605e-05,0.009625731438633925,0.9625731438633924,0.018791108184669857,1.8791108184669856,0.5122492693904439,0.5060728744939271,-0.03830678033322543,3.819734697870605e-05,0.3819734697870605,0.5071419706512006,0.6125095175079887,2022
oos,timing_rONFH,246,246,1.0,-6.097796841530143e-05,-0.01536644804065596,-1.536644804065596,0.020124288204674014,2.0124288204674015,-0.7635772199429638,0.5040650406504065,-0.029073357742798178,-6.097796841530143e-05,-0.6097796841530143,-0.7544322526851824,0.45131423669010595,2023
oos,timing_agree_ONFH_ROD,246,186,0.7560975609756098,-6.610084306653692e-05,-0.016657412452767303,-1.6657412452767302,0.017488925186216447,1.7488925186216449,-0.952454897908507,0.3699186991869919,-0.025049982771436996,-6.610084306653692e-05,-0.6610084306653692,-0.9410478409293356,0.34760726755478877,2023
oos,timing_rROD,246,246,1.0,-7.122371771777241e-05,-0.017948376864878646,-1.7948376864878646,0.020115771106155936,2.0115771106155935,-0.8922539817221319,0.47560975609756095,-0.02594885353588472,-7.122371771777241e-05,-0.7122371771777242,-0.8815679198080753,0.3788745503068838,2023
oos,always_long,246,246,1.0,7.907660912951283e-05,0.019927305500637236,1.9927305500637236,0.02010834651481114,2.010834651481114,0.990996722975678,0.5447154471544715,-0.01633976406635662,7.907660912951283e-05,0.7907660912951283,0.9791280706017137,0.3284825429343754,2023
oos,timing_rONFH,250,250,1.0,6.707479148472385e-05,0.01690284745415041,1.690284745415041,0.02069100102408049,2.0691001024080493,0.81691782019046,0.484,-0.020212586075746053,6.707479148472385e-05,0.6707479148472385,0.8136696251389396,0.41661162833221943,2024
oos,timing_agree_ONFH_ROD,250,207,0.828,6.449980654196663e-05,0.01625395124857559,1.6253951248575589,0.019060707876359113,1.9060707876359113,0.8527464642976493,0.396,-0.019701173700464092,6.449980654196663e-05,0.6449980654196663,0.8493558088644172,0.3964991967257343,2024
oos,timing_rROD,250,250,1.0,6.192482159920943e-05,0.015605055043000776,1.5605055043000777,0.02069506246537251,2.069506246537251,0.7540472549484467,0.476,-0.01919063309585123,6.192482159920943e-05,0.6192482159920942,0.7510490432537075,0.45333234235641107,2024
oos,always_long,250,250,1.0,-2.3320649808793447e-05,-0.005876803751815949,-0.5876803751815949,0.02071516908674292,2.071516908674292,-0.2836956689664158,0.492,-0.01797810489900098,-2.3320649808793447e-05,-0.23320649808793448,-0.2825676499107664,0.7777430252117412,2024
oos,timing_rONFH,246,246,1.0,8.648228820695487e-05,0.02179353662815263,2.179353662815263,0.023791050077750273,2.3791050077750273,0.9160392902763991,0.5609756097560976,-0.018940653374686756,8.648228820695487e-05,0.8648228820695487,0.90506836409156,0.3663183211392935,2025
oos,timing_agree_ONFH_ROD,246,197,0.8008130081300813,8.416210474894312e-05,0.021208850396733665,2.1208850396733663,0.02131838425093223,2.131838425093223,0.9948620001915119,0.44308943089430897,-0.014531634372205726,8.416210474894312e-05,0.8416210474894312,0.9829470554025073,0.3266031704918726,2025
oos,timing_rROD,246,246,1.0,8.184192129093137e-05,0.020624164165314703,2.0624164165314705,0.023795203317061097,2.3795203317061095,0.8667362026920457,0.524390243902439,-0.019317838146944433,8.184192129093137e-05,0.8184192129093136,0.8563557539466726,0.392637817101837,2025
oos,always_long,246,246,1.0,-0.0001826734967732706,-0.04603372118686419,-4.603372118686419,0.023652971224616008,2.365297122461601,-1.9462130465434377,0.45528455284552843,-0.04624662605787877,-0.0001826734967732706,-1.826734967732706,-1.9229042650312866,0.055651280942222714,2025
